nsow,iteration,dh,upfront_cost,total_cost,bcr,reliability,satisficing
1000,1,9,153870.0,314727.8400031315,7.225593165535889,0.780712777912112,58.5
1000,1,14,191370.0,257762.0347769459,6.303327719115813,0.9018766272985377,64.3
1000,2,0,0.0,1876822.868144442,,0.1577452832784108,0.0
1000,2,3,141285.0,1050267.161761081,6.850272190135974,0.41336275023875807,12.0
1000,2,9,153870.0,408185.12521900533,10.544665905799938,0.791125543634414,60.099999999999994
1000,2,14,191370.0,297098.3952540604,9.25481775038084,0.9103153420650533,65.7
1000,3,0,0.0,2668979.459175047,,0.16095593107213801,0.0
1000,3,3,141285.0,1452644.6015517288,9.60908700586274,0.41909491964127765,9.4
1000,3,9,153870.0,526340.3580569885,14.924995782921025,0.7954544918296158,60.5
1000,3,14,191370.0,344051.67835929524,13.148862312879508,0.9131410968455927,65.10000000000001
1000,4,0,0.0,1414271.2444432436,,0.1568523940882622,0.0
1000,4,3,141285.0,789438.5725052037,5.422498297328377,0.4091025417396471,9.8
1000,4,9,153870.0,318816.6111122317,8.119351617150919,0.7831644987323152,59.699999999999996
1000,4,14,191370.0,256096.21071790266,7.052019824033762,0.9036918552327445,65.2
1000,5,0,0.0,1975486.180038272,,0.15507070482732097,0.0
1000,5,3,141285.0,1111401.1758815388,7.1159005142565235,0.40901296057102854,10.9
1000,5,9,153870.0,446632.0735181371,10.936011610581236,0.7833531104798196,58.5
1000,5,14,191370.0,319377.961864201,9.653959440738207,0.9044695636347758,66.2
1000,6,0,0.0,1662269.2770471089,,0.16108270370116123,0.0
1000,6,3,141285.0,915303.2806521283,6.286944802314333,0.41493327991900014,9.700000000000001
1000,6,9,153870.0,356963.630000452,9.483171814172074,0.7893268617060378,59.8
1000,6,14,191370.0,271978.6298779357,8.264935189262545,0.9097378003598867,65.2
1000,7,0,0.0,1395723.7517053732,,0.15058736795436636,0.0
1000,7,3,141285.0,756263.1382468432,5.526033290572459,0.4013153129746588,9.700000000000001
1000,7,9,153870.0,301118.7269672386,8.113830017145217,0.7812650879263899,61.5
1000,7,14,191370.0,247894.71039512288,6.997957053405708,0.904215596027429,66.8
1000,8,0,0.0,1639645.9650991373,,0.16071899415381183,0.0
1000,8,3,141285.0,895114.6288849573,6.26971254000198,0.4229533760125173,11.4
1000,8,9,153870.0,349157.4834988869,9.38687516475109,0.7975871036224556,61.0
1000,8,14,191370.0,268643.36059700284,8.16414591891171,0.9129909779944728,66.0
1000,9,0,0.0,1534808.5696465464,,0.15393752913110229,0.0
1000,9,3,141285.0,835537.1912114823,5.949367437697308,0.40626480249202906,10.2
1000,9,9,153870.0,326122.2584519908,8.855243460028307,0.783922794195804,58.199999999999996
1000,9,14,191370.0,258094.7544398804,7.671441789238994,0.9060112473401394,65.7
1000,10,0,0.0,1502357.5907912494,,0.16220632779152713,0.0
1000,10,3,141285.0,835585.8210199499,5.719338710912691,0.41498960967276455,10.100000000000001
1000,10,9,153870.0,334469.2879859203,8.590097503121655,0.7889845158016877,59.8
1000,10,14,191370.0,264087.93578194047,7.470552620626581,0.9082256767868141,65.9
10000,1,0,0.0,1862013.9392886346,,0.15817160274899084,0.0
10000,1,3,141285.0,1031763.4259596848,6.876423635410337,0.4110392647851617,10.81
10000,1,9,153870.0,400190.5888845192,10.500379218847826,0.7859834462177714,59.919999999999995
10000,1,14,191370.0,292781.57415812905,9.19999145702307,0.9067430195052124,66.49000000000001
10000,2,0,0.0,1974809.5496376625,,0.15839952127676524,0.0
10000,2,3,141285.0,1078116.887581817,7.346694001881627,0.4129363135638208,10.879999999999999
10000,2,9,153870.0,413434.02556057536,11.147368064451076,0.7883544149238534,60.11
10000,2,14,191370.0,300231.5998843983,9.750472643325832,0.9079594126380707,66.19
10000,3,0,0.0,1611425.9290949048,,0.16025316883576204,0.0
10000,3,3,141285.0,891839.1723118575,6.093157495721749,0.4169492795241067,11.01
10000,3,9,153870.0,352004.66557222686,9.1849695426183,0.7906787585061565,60.07
10000,3,14,191370.0,271524.7816564608,8.001625894541693,0.908863050792617,66.47
10000,4,0,0.0,1683115.7391970863,,0.16051694550060255,0.0
10000,4,3,141285.0,921815.5029540941,6.388401006780565,0.4153138288463233,10.76
10000,4,9,153870.0,356380.084243452,9.622445278180503,0.7882515561485461,59.93000000000001
10000,4,14,191370.0,272077.01638826105,8.373353831890187,0.9073430652191108,65.47
10000,5,0,0.0,1615882.3373781852,,0.16028405642740953,0.0
10000,5,3,141285.0,911724.9970728596,5.983949749126417,0.41595608508621945,10.99
10000,5,9,153870.0,368449.44343627366,9.10705721675383,0.7891498968238961,60.480000000000004
10000,5,14,191370.0,281757.58927775046,7.971441438576762,0.9078665569545971,66.2
10000,6,0,0.0,1678857.3059451648,,0.1582922366779028,0.0
10000,6,3,141285.0,935059.39717617,6.264521419605724,0.41173631908271174,10.52
10000,6,9,153870.0,376150.2216943491,9.466283773645388,0.7870974272869627,59.209999999999994
10000,6,14,191370.0,286383.41177235876,8.276343701587532,0.906871021243824,65.82000000000001
10000,7,0,0.0,2128660.8122907192,,0.15987798431930747,0.0
10000,7,3,141285.0,1151376.721646196,7.917111445974614,0.41304368775891964,10.27
10000,7,9,153870.0,425115.42794115655,12.071328942286103,0.7871239206624213,59.419999999999995
10000,7,14,191370.0,299804.4330825882,10.55665140412881,0.907270607497301,66.2
10000,8,0,0.0,1465710.14417334,,0.1605720221219632,0.0
10000,8,3,141285.0,802665.6559766002,5.6929574137151135,0.4164486740328197,10.69
10000,8,9,153870.0,320609.3451990421,8.442001683072059,0.7919386777819978,60.150000000000006
10000,8,14,191370.0,257642.79441861153,7.312731095546472,0.909981808786936,65.75999999999999
10000,9,0,0.0,2044624.1959849761,,0.16058638264948114,0.0
10000,9,3,141285.0,1111341.1023299138,7.605677132427806,0.4166569794474703,10.68
10000,9,9,153870.0,412104.7290168049,11.609732026828954,0.7907899638911735,60.099999999999994
10000,9,14,191370.0,292859.7478532322,10.153809103473607,0.9093789491876392,66.67
10000,10,0,0.0,2464383.6503875353,,0.15836070688296286,0.0
10000,10,3,141285.0,1321212.6880073145,9.09124084212918,0.4124384856627494,10.45
10000,10,9,153870.0,479031.90185361204,13.9027864335733,0.7876044562897844,60.06
10000,10,14,191370.0,324014.4241927347,12.184455380649009,0.9076442626499255,65.84
100000,1,0,0.0,1753182.356992762,,0.160066779123831,0.0
100000,1,3,141285.0,967687.3822914432,6.559648757485358,0.4152310865911575,10.825999999999999
100000,1,9,153870.0,379074.17137645517,9.9303190070599,0.7888940060596494,59.852000000000004
100000,1,14,191370.0,284373.2713034246,8.675231675232991,0.9079293051027068,65.84299999999999
100000,2,0,0.0,1814765.3438205344,,0.1590516367080794,0.0
100000,2,3,141285.0,979885.9081642698,6.909186648662382,0.4143351699114649,10.700999999999999
100000,2,9,153870.0,373218.4602482161,10.368602609815547,0.7889736228293477,59.882000000000005
100000,2,14,191370.0,280078.40183029266,9.019475058735651,0.9081446208661306,65.691
100000,3,0,0.0,1621261.9064168725,,0.15932160309906399,0.0
100000,3,3,141285.0,898170.6621384488,6.117961880443244,0.414396191600818,10.901
100000,3,9,153870.0,355408.0023447623,9.226775226308638,0.7886410479394986,59.88
100000,3,14,191370.0,273470.40993011533,8.042856751250234,0.9077958169509985,65.845
100000,4,0,0.0,1664705.2870707794,,0.1605448022765234,0.0
100000,4,3,141285.0,925295.2437228027,6.233464581151408,0.4157424685623593,10.954
100000,4,9,153870.0,367100.49003515486,9.43312404650435,0.7887200549309269,59.772000000000006
100000,4,14,191370.0,279511.98391191504,8.238299122949597,0.907553251275305,65.673
100000,5,0,0.0,1786330.1540736835,,0.15956581066508432,0.0
100000,5,3,141285.0,976003.5295054317,6.735404498483576,0.4150742004433872,10.731
100000,5,9,153870.0,377099.62207510404,10.158578878264635,0.789933696787238,60.092999999999996
100000,5,14,191370.0,282291.441872122,8.859323364171823,0.9089309138054097,66.0
100000,6,0,0.0,1843134.9506362106,,0.15939201764617206,0.0
100000,6,3,141285.0,1001471.5781371666,6.957202622352295,0.4149271066298573,10.836
100000,6,9,153870.0,381722.65247134963,10.497707793363626,0.789321676063643,60.324
100000,6,14,191370.0,283599.0985543625,9.14932252746955,0.9082992048701397,66.051
100000,7,0,0.0,1742226.971078783,,0.1595885163631559,0.0
100000,7,3,141285.0,953709.7749049116,6.581039715283797,0.4147733752869098,10.886
100000,7,9,153870.0,369064.7423180048,9.924171240402796,0.7889725986559942,59.57
100000,7,14,191370.0,278372.8001478349,8.64933987004728,0.9080255859154038,65.814
100000,8,0,0.0,1737170.825782127,,0.1599041228621702,0.0
100000,8,3,141285.0,943653.8544192623,6.616427585114236,0.41499066885272384,10.796999999999999
100000,8,9,153870.0,362602.36004944984,9.933310364155957,0.789186885427612,59.958999999999996
100000,8,14,191370.0,275376.94604592054,8.638573860773405,0.9082756592428156,65.89399999999999
100000,9,0,0.0,1711510.6087176227,,0.15920325805323046,0.0
100000,9,3,141285.0,932312.1365511729,6.515082791283219,0.41455239743464256,11.111
100000,9,9,153870.0,362408.4060181891,9.767805307723622,0.7891923272378895,59.937
100000,9,14,191370.0,276185.39158177935,8.500262408610771,0.9082815067196486,66.03999999999999
100000,10,0,0.0,1756223.8003402697,,0.158813306816963,0.0
100000,10,3,141285.0,962437.9779094063,6.618330483992379,0.41362965562040555,10.869
100000,10,9,153870.0,373447.7297030247,9.986651528155228,0.7881153731820905,59.992000000000004
100000,10,14,191370.0,281201.96747104556,8.707696257873355,0.9075978420819606,66.01
