nsow,iteration,dh,upfront_cost,total_cost,bcr,reliability,satisficing
1000,1,9,153870.0,22356948.029599883,6.0827697030262735,0.4438787086170188,33.6
1000,1,14,191370.0,22242393.80554439,5.685373873962187,0.5110738632717399,37.1
1000,2,0,0.0,43872938.73012837,,0.014162080171657343,0.0
1000,2,3,141285.0,43347680.2817833,4.717722676470096,0.03997726794515906,0.8
1000,2,9,153870.0,42422179.03719921,10.428476590168092,0.09729531526752849,7.000000000000001
1000,2,14,191370.0,41884700.43703565,11.38949831788012,0.12835023613414567,9.3
1000,3,0,0.0,22427318.379333086,,0.08407102538901891,0.0
1000,3,3,141285.0,22000158.693892658,4.023390207314492,0.22580552386431033,6.1
1000,3,9,153870.0,21560472.511188835,6.633624931073311,0.44281398794962656,34.5
1000,3,14,191370.0,21438885.809513055,6.165034069185487,0.5126201572936302,38.800000000000004
1000,4,0,0.0,46446640.42795263,,0.016985596125134523,0.0
1000,4,3,141285.0,44978112.243291,11.39408418913278,0.04650340688763374,0.4
1000,4,9,153870.0,43047024.38454115,23.094079699821187,0.10756097066496585,7.000000000000001
1000,4,14,191370.0,42213131.89801065,23.122111772701935,0.14079820394288162,9.2
1000,5,0,0.0,41557420.32582244,,0.010657368914734136,0.0
1000,5,3,141285.0,41185083.03559412,3.6353632036544488,0.028655273047162276,0.8
1000,5,9,153870.0,40478234.699565396,8.013619459654528,0.06567177596358004,4.2
1000,5,14,191370.0,40092998.86040218,8.652304255736315,0.08734077626814385,5.800000000000001
1000,6,0,0.0,50180964.31781713,,0.009567594261199294,0.0
1000,6,3,141285.0,49631924.832300775,4.886042294060661,0.025128959865971173,0.4
1000,6,9,153870.0,48582814.29709504,11.386365248080192,0.062221414126785786,4.6
1000,6,14,191370.0,47925457.63977597,12.786103767785747,0.08428050903866689,5.8999999999999995
1000,7,0,0.0,57566929.046314575,,0.011276251682136636,0.0
1000,7,3,141285.0,57096411.642276,4.330271465750673,0.03575403462476227,0.6
1000,7,9,153870.0,56291882.54818538,9.286517827576532,0.0954462834283182,6.1
1000,7,14,191370.0,55861870.226760864,9.909749801712515,0.13060372513523652,9.0
1000,8,0,0.0,1166720.493966044,,0.1588423209551904,0.0
1000,8,3,141285.0,679971.6708439732,4.445155700336701,0.42015116016397713,11.4
1000,8,9,153870.0,296959.27170225285,6.652571796086248,0.7973804678424596,62.9
1000,8,14,191370.0,250400.97459175246,5.788208806888705,0.9141933189236217,67.4
1000,9,0,0.0,25308556.69309787,,0.08396609802682004,0.0
1000,9,3,141285.0,24890639.971853375,3.957969503093016,0.11677730072848591,1.0
1000,9,9,153870.0,24109792.175902843,8.790761793689676,0.17783923768536536,7.5
1000,9,14,191370.0,23673645.11697145,9.54319682356912,0.2098707503525439,10.299999999999999
1000,10,0,0.0,45554698.843009055,,0.027483916539128694,0.0
1000,10,3,141285.0,44670163.191265106,7.260647993374765,0.07670095266613677,2.0
1000,10,9,153870.0,43459841.41201875,14.614463059662755,0.16073058573654148,12.9
1000,10,14,191370.0,42891420.43457679,14.9169065602355,0.19752818877943643,14.7
10000,1,0,0.0,1938626.6328675288,,0.15398280608010104,0.0
10000,1,3,141285.0,1073469.9404166797,7.1234858084782475,0.40783971728483065,10.489999999999998
10000,1,9,153870.0,417346.6355659779,10.886787530392871,0.7847421193457623,59.660000000000004
10000,1,14,191370.0,302418.65648761846,9.5499711364368,0.9059350956533746,65.58
10000,2,0,0.0,57776315.991718665,,9.734542508074389e-05,0.0
10000,2,3,141285.0,57905839.0142489,0.08325000863338335,0.0001867369921981146,0.0
10000,2,9,153870.0,57902536.41094101,0.17969442241927971,0.0003734664324514845,0.03
10000,2,14,191370.0,57930895.44716761,0.1922482340547275,0.0004493272578581813,0.04
10000,3,0,0.0,1776313.6758604827,,0.15640050046433038,0.0
10000,3,3,141285.0,968341.8103928558,6.718737767403664,0.41228768129850024,10.68
10000,3,9,153870.0,375741.6095849628,10.102307573117045,0.7878248544018803,60.019999999999996
10000,3,14,191370.0,283373.3902947943,8.801328763994816,0.9075088084688119,65.5
10000,4,0,0.0,44902942.08638102,,0.00943131934613578,0.0
10000,4,3,141285.0,44567724.17941037,3.3726362102887504,0.02499163814850304,0.4
10000,4,9,153870.0,43901897.76518974,7.505779691891092,0.05774065348862982,4.06
10000,4,14,191370.0,43528215.23863932,8.183606875381159,0.07565044780461984,5.16
10000,5,0,0.0,1825873.0114207547,,0.15344164903228696,0.0
10000,5,3,141285.0,1011923.8120998993,6.761044692082354,0.40587212880663026,10.6
10000,5,9,153870.0,396119.32853693323,10.291958685148641,0.782532772367912,59.24
10000,5,14,191370.0,293169.3108210601,9.009111671629277,0.9044520527763547,66.09
10000,6,0,0.0,46740314.358354196,,0.011968237512766926,0.0
10000,6,3,141285.0,46387767.32653178,3.495289887974062,0.031499488740051054,0.45999999999999996
10000,6,9,153870.0,45715388.38954683,7.660986344364524,0.07432075690317476,4.95
10000,6,14,191370.0,45344320.32597899,8.294738111382227,0.09924516648194937,6.36
10000,7,0,0.0,1623342.6350730255,,0.154360517395722,0.0
10000,7,3,141285.0,895066.5641507813,6.154659524523088,0.4075427299113612,10.41
10000,7,9,153870.0,353072.69779448054,9.255474993686521,0.7838478019588634,59.160000000000004
10000,7,14,191370.0,272261.9261662513,8.060044463117388,0.9052863044931946,66.0
10000,8,0,0.0,34301213.883677766,,0.2248339113517667,0.0
10000,8,3,141285.0,33895044.12154575,3.8748257927735916,0.2565048654800986,0.47000000000000003
10000,8,9,153870.0,33211800.788945537,8.08008770216562,0.30517600271840173,4.96
10000,8,14,191370.0,32864752.100418624,8.5062015115177,0.3303564199067177,6.7
10000,9,0,0.0,2078690.8445972817,,0.15701002808098727,0.0
10000,9,3,141285.0,1180609.2722154094,7.356524559449853,0.4120382132488022,11.25
10000,9,9,153870.0,470613.8503057659,11.450880576405511,0.7879315096978798,59.75
10000,9,14,191370.0,332918.10283000127,10.122499565069136,0.9075895487296112,66.24
10000,10,0,0.0,45623584.242860705,,0.010723272616418107,0.0
10000,10,3,141285.0,45264945.04984076,3.5384095482177313,0.029360976786125502,0.58
10000,10,9,153870.0,44580180.82138966,7.781071173529945,0.06850207278806776,4.68
10000,10,14,191370.0,44209711.33872594,8.38816378813171,0.08945824005092314,6.279999999999999
100000,1,0,0.0,1851797.5228752661,,0.15455646030956735,0.0
100000,1,3,141285.0,1013857.5219165963,6.930848999955197,0.40916819088055156,10.546999999999999
100000,1,9,153870.0,389820.2393014502,10.50137962938725,0.7864533575954908,59.84
100000,1,14,191370.0,288171.52587543684,9.170695495635833,0.9069560739066228,65.958
100000,2,0,0.0,1748041.7447661695,,0.15462931053216322,0.0
100000,2,3,141285.0,962959.6292320368,6.5567265848047045,0.40917906921189656,10.615
100000,2,9,153870.0,374869.47816298984,9.924236476266847,0.7864573510305302,59.925
100000,2,14,191370.0,281690.1605010831,8.662390052072354,0.9070184914541735,65.89399999999999
100000,3,0,0.0,1714941.6769202016,,0.15449499216338292,0.0
100000,3,3,141285.0,949013.1725809926,6.421159389455421,0.4088211213856827,10.557
100000,3,9,153870.0,373801.51736456377,9.716060047804236,0.7858000283854092,59.793
100000,3,14,191370.0,282723.7923493744,8.484025106186065,0.9066220955831187,65.962
100000,4,0,0.0,1809349.6978225014,,0.15518706360140244,0.0
100000,4,3,141285.0,996834.5427387665,6.750894681556677,0.4095684975701129,10.581
100000,4,9,153870.0,386756.4794962749,10.245422878574294,0.7861672212565385,59.852000000000004
100000,4,14,191370.0,287049.60152994015,8.954747851243985,0.906645724417322,65.944
100000,5,0,0.0,1735806.2540483447,,0.15474405809565434,0.0
100000,5,3,141285.0,946101.3947769698,6.589445866662244,0.40922922144320784,10.523
100000,5,9,153870.0,368846.262956961,9.883862943337778,0.7859891496441476,59.838
100000,5,14,191370.0,279734.05306786567,8.608675346086008,0.9065844265328897,65.93
100000,6,0,0.0,1757550.2841811532,,0.15519824038868765,0.0
100000,6,3,141285.0,961571.4794010236,6.633852176665108,0.40968713831593484,10.567
100000,6,9,153870.0,372586.04057874787,10.000872448186167,0.7861739067375084,59.775
100000,6,14,191370.0,280595.5155206306,8.717796774105256,0.9065612803109706,65.986
100000,7,0,0.0,1829728.703649892,,0.15436168597014735,0.0
100000,7,3,141285.0,1000514.8998391968,6.8690859171935825,0.4088898328065096,10.612
100000,7,9,153870.0,386546.22261387383,10.379232345720531,0.786146775983695,59.897
100000,7,14,191370.0,287477.9172835191,9.05899977199338,0.9066449181151058,65.94
100000,8,0,0.0,1916644.126180193,,0.15435542907024755,0.0
100000,8,3,141285.0,1041960.5314473286,7.190916195865551,0.4087621424641248,10.625
100000,8,9,153870.0,395861.70069799805,10.883553814792974,0.7862249670697472,59.940000000000005
100000,8,14,191370.0,289817.100086567,9.500951173609375,0.9069153210510936,66.09
100000,9,0,0.0,1763744.7081075995,,0.15500716969111944,0.0
100000,9,3,141285.0,947267.1612415302,6.778940063460874,0.4096426410381765,10.684000000000001
100000,9,9,153870.0,361794.1501346921,10.111266380534918,0.7865702865869603,59.813
100000,9,14,191370.0,274948.34636511403,8.77967477526512,0.9070081919847752,65.861
100000,10,0,0.0,1698577.1467299133,,0.15519445306257254,0.0
100000,10,3,141285.0,931688.4884285966,6.427955255698175,0.4096562024685928,10.571
100000,10,9,153870.0,362595.41416596994,9.682535468667988,0.7867294281810298,60.007999999999996
100000,10,14,191370.0,275793.5010870531,8.43472668465726,0.9072610159105932,66.042
